!!SBtab SBtabVersion='1.0' Document='MODEL1507180055' TableType='Compartment' TableName='Compartment'
!ID	!Name	!Size	!Unit	!SBOTerm
c	cytosol	nan		
e	extracellular	nan		
g	Golgi	nan		
m	Mitochondria	nan		
l	l	nan		
n	Nucleus	nan		
p	periplasm	nan		
r	Endoplasmic reticulum	nan		
x	Glyoxysome	nan		

!!SBtab SBtabVersion='1.0' Document='MODEL1507180055' TableType='Compound' TableName='Compound'
!ID	!Name	!Location	!Charge	!IsConstant	!SBOTerm	!InitialConcentration	!hasOnlySubstanceUnits	!SBML:fbc:chemicalFormula	!SBML:fbc:charge
M_dlnlcg_c	dlnlcg_c	c	0	False		nan	False		0
M_dlnlcgcoa_c	dlnlcgcoa_c	c	0	False		nan	False		0
M_dlnlcgcrn_c	dlnlcgcrn_c	c	0	False		nan	False		0
M_dmantipyrine_c	dmantipyrine_c	c	0	False		nan	False		0
M_dmgly_c	dmgly_c	c	0	False		nan	False		0
M_dmhptcoa_c	dmhptcoa_c	c	0	False		nan	False		0
M_dmhptcrn_c	dmhptcrn_c	c	0	False		nan	False		0
M_dmnoncoa_c	dmnoncoa_c	c	0	False		nan	False		0
M_dmnoncrn_c	dmnoncrn_c	c	0	False		nan	False		0
M_dmpp_c	dmpp_c	c	0	False		nan	False		0
M_dnad_c	dnad_c	c	0	False		nan	False		0
M_dolglcp_L_c	dolglcp_L_c	c	0	False		nan	False		0
M_dolglcp_U_c	dolglcp_U_c	c	0	False		nan	False		0
M_dolichol_L_c	dolichol_L_c	c	0	False		nan	False		0
M_dolichol_U_c	dolichol_U_c	c	0	False		nan	False		0
M_dolmanp_L_c	dolmanp_L_c	c	0	False		nan	False		0
M_dolmanp_U_c	dolmanp_U_c	c	0	False		nan	False		0
M_dolp_L_c	dolp_L_c	c	0	False		nan	False		0
M_dolp_U_c	dolp_U_c	c	0	False		nan	False		0
M_dopa_c	dopa_c	c	0	False		nan	False		0
M_dopaqn_c	dopaqn_c	c	0	False		nan	False		0
M_dopasf_c	dopasf_c	c	0	False		nan	False		0
M_dpcoa_c	dpcoa_c	c	0	False		nan	False		0
M_drib_c	drib_c	c	0	False		nan	False		0
M_dtdp_c	dtdp_c	c	0	False		nan	False		0
M_dtdp4d6dg_c	dtdp4d6dg_c	c	0	False		nan	False		0
M_dtdp4d6dm_c	dtdp4d6dm_c	c	0	False		nan	False		0
M_dtdpglu_c	dtdpglu_c	c	0	False		nan	False		0
M_dtdprmn_c	dtdprmn_c	c	0	False		nan	False		0
M_dtmp_c	dtmp_c	c	0	False		nan	False		0
M_dtt_c	dtt_c	c	0	False		nan	False		0
M_dttOX_c	dttOX_c	c	0	False		nan	False		0
M_dttp_c	dttp_c	c	0	False		nan	False		0
M_dudp_c	dudp_c	c	0	False		nan	False		0
M_dump_c	dump_c	c	0	False		nan	False		0
M_duri_c	duri_c	c	0	False		nan	False		0
M_dutp_c	dutp_c	c	0	False		nan	False		0
M_dxtrn_c	dxtrn_c	c	0	False		nan	False		0
M_e4hglu_c	e4hglu_c	c	0	False		nan	False		0
M_e4p_c	e4p_c	c	0	False		nan	False		0
M_eaflatoxin_c	eaflatoxin_c	c	0	False		nan	False		0
M_ebastine_c	ebastine_c	c	0	False		nan	False		0
M_ebastineoh_c	ebastineoh_c	c	0	False		nan	False		0
M_eicostet_c	eicostet_c	c	0	False		nan	False		0
M_eicostetcoa_c	eicostetcoa_c	c	0	False		nan	False		0
M_eicostetcrn_c	eicostetcrn_c	c	0	False		nan	False		0
M_elaid_c	elaid_c	c	0	False		nan	False		0
M_elaidcrn_c	elaidcrn_c	c	0	False		nan	False		0
M_eryth_c	eryth_c	c	0	False		nan	False		0
M_estradiol_c	estradiol_c	c	0	False		nan	False		0
M_estradiolglc_c	estradiolglc_c	c	0	False		nan	False		0
M_estriol_c	estriol_c	c	0	False		nan	False		0
M_estriolglc_c	estriolglc_c	c	0	False		nan	False		0
M_estrone_c	estrone_c	c	0	False		nan	False		0
M_estroneglc_c	estroneglc_c	c	0	False		nan	False		0
M_estrones_c	estrones_c	c	0	False		nan	False		0
M_etha_c	etha_c	c	0	False		nan	False		0
M_ethamp_c	ethamp_c	c	0	False		nan	False		0
M_etoh_c	etoh_c	c	0	False		nan	False		0
M_f1p_c	f1p_c	c	0	False		nan	False		0
M_f26bp_c	f26bp_c	c	0	False		nan	False		0
M_f5hoxkyn_c	f5hoxkyn_c	c	0	False		nan	False		0
M_f6p_c	f6p_c	c	0	False		nan	False		0
M_fad_c	fad_c	c	0	False		nan	False		0
M_fadh2_c	fadh2_c	c	0	False		nan	False		0
M_fald_c	fald_c	c	0	False		nan	False		0
M_fdp_c	fdp_c	c	0	False		nan	False		0
M_fe2_c	fe2_c	c	0	False		nan	False		0
M_fgam_c	fgam_c	c	0	False		nan	False		0
M_fmn_c	fmn_c	c	0	False		nan	False		0
M_fna5moxam_c	fna5moxam_c	c	0	False		nan	False		0
M_fol_c	fol_c	c	0	False		nan	False		0
M_for_c	for_c	c	0	False		nan	False		0
M_forglu_c	forglu_c	c	0	False		nan	False		0
M_formcoa_c	formcoa_c	c	0	False		nan	False		0
M_fpram_c	fpram_c	c	0	False		nan	False		0
M_fprica_c	fprica_c	c	0	False		nan	False		0
M_frdp_c	frdp_c	c	0	False		nan	False		0
M_fru_c	fru_c	c	0	False		nan	False		0
M_fuc__L_c	fuc__L_c	c	0	False		nan	False		0
M_fuc13galacglcgal14acglcgalgluside_hs_c	fuc13galacglcgal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_fuc14galacglcgalgluside_hs_c	fuc14galacglcgalgluside_hs_c	c	0	False		nan	False		0
M_fuc1p__L_c	fuc1p__L_c	c	0	False		nan	False		0
M_fucacgalfucgalacglcgalgluside_hs_c	fucacgalfucgalacglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucacngal14acglcgalgluside_hs_c	fucacngal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucacngalacglcgalgluside_hs_c	fucacngalacglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucfuc12gal14acglcgalgluside_hs_c	fucfuc12gal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucfuc132galacglcgal14acglcgalgluside_hs_c	fucfuc132galacglcgal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_c	fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucfucfucgalacglcgal14acglcgalgluside_hs_c	fucfucfucgalacglcgal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucfucgalacglcgalgluside_hs_c	fucfucgalacglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucgal14acglcgalgluside_hs_c	fucgal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucgalfucgalacglcgalgluside_hs_c	fucgalfucgalacglcgalgluside_hs_c	c	0	False		nan	False		0
M_fucgalgbside_hs_c	fucgalgbside_hs_c	c	0	False		nan	False		0
M_fum_c	fum_c	c	0	False		nan	False		0
M_g1p_c	g1p_c	c	0	False		nan	False		0
M_g3p_c	g3p_c	c	0	False		nan	False		0
M_g3pc_c	g3pc_c	c	0	False		nan	False		0
M_g6p_c	g6p_c	c	0	False		nan	False		0
M_gacpail_hs_c	gacpail_hs_c	c	0	False		nan	False		0
M_gal_c	gal_c	c	0	False		nan	False		0
M_gal1p_c	gal1p_c	c	0	False		nan	False		0
M_galacglcgalgbside_hs_c	galacglcgalgbside_hs_c	c	0	False		nan	False		0
M_galfuc12gal14acglcgalgluside_hs_c	galfuc12gal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_galfucgalacglcgal14acglcgalgluside_hs_c	galfucgalacglcgal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_c	galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_c	c	0	False		nan	False		0
M_galgalgalthcrm_hs_c	galgalgalthcrm_hs_c	c	0	False		nan	False		0
M_galgluside_hs_c	galgluside_hs_c	c	0	False		nan	False		0
M_galside_hs_c	galside_hs_c	c	0	False		nan	False		0
M_galt_c	galt_c	c	0	False		nan	False		0
M_gam_c	gam_c	c	0	False		nan	False		0
M_gam6p_c	gam6p_c	c	0	False		nan	False		0
M_gar_c	gar_c	c	0	False		nan	False		0
M_gbside_hs_c	gbside_hs_c	c	0	False		nan	False		0
M_gcald_c	gcald_c	c	0	False		nan	False		0
M_gchola_c	gchola_c	c	0	False		nan	False		0
M_gd1b2_hs_c	gd1b2_hs_c	c	0	False		nan	False		0
M_gd1c_hs_c	gd1c_hs_c	c	0	False		nan	False		0
M_gd3_hs_c	gd3_hs_c	c	0	False		nan	False		0
M_gdchola_c	gdchola_c	c	0	False		nan	False		0
M_gdp_c	gdp_c	c	0	False		nan	False		0
M_gdpddman_c	gdpddman_c	c	0	False		nan	False		0
M_gdpfuc_c	gdpfuc_c	c	0	False		nan	False		0
M_gdpmann_c	gdpmann_c	c	0	False		nan	False		0
M_ggdp_c	ggdp_c	c	0	False		nan	False		0
M_ggn_c	ggn_c	c	0	False		nan	False		0
M_glac_c	glac_c	c	0	False		nan	False		0
M_glc__D_c	glc__D_c	c	0	False		nan	False		0
M_glcr_c	glcr_c	c	0	False		nan	False		0
M_glcur_c	glcur_c	c	0	False		nan	False		0
M_glcur1p_c	glcur1p_c	c	0	False		nan	False		0
M_gln__L_c	gln__L_c	c	0	False		nan	False		0
M_glu__L_c	glu__L_c	c	0	False		nan	False		0
M_glu5sa_c	glu5sa_c	c	0	False		nan	False		0
M_glucys_c	glucys_c	c	0	False		nan	False		0
M_gluside_hs_c	gluside_hs_c	c	0	False		nan	False		0
M_glx_c	glx_c	c	0	False		nan	False		0
M_gly_c	gly_c	c	0	False		nan	False		0
M_glyald_c	glyald_c	c	0	False		nan	False		0
M_glyb_c	glyb_c	c	0	False		nan	False		0
M_glyc_c	glyc_c	c	0	False		nan	False		0
M_glyc__R_c	glyc__R_c	c	0	False		nan	False		0
M_glyc__S_c	glyc__S_c	c	0	False		nan	False		0
M_glyc3p_c	glyc3p_c	c	0	False		nan	False		0
M_glyclt_c	glyclt_c	c	0	False		nan	False		0
M_glygn1_c	glygn1_c	c	0	False		nan	False		0
M_glygn2_c	glygn2_c	c	0	False		nan	False		0
M_glygn3_c	glygn3_c	c	0	False		nan	False		0
M_gmp_c	gmp_c	c	0	False		nan	False		0
M_gp1c_hs_c	gp1c_hs_c	c	0	False		nan	False		0
M_gp1calpha_hs_c	gp1calpha_hs_c	c	0	False		nan	False		0
M_gpail_hs_c	gpail_hs_c	c	0	False		nan	False		0
M_gq1b_hs_c	gq1b_hs_c	c	0	False		nan	False		0
M_gq1balpha_hs_c	gq1balpha_hs_c	c	0	False		nan	False		0
M_grdp_c	grdp_c	c	0	False		nan	False		0
M_gsn_c	gsn_c	c	0	False		nan	False		0
M_gt1a_hs_c	gt1a_hs_c	c	0	False		nan	False		0
M_gt3_hs_c	gt3_hs_c	c	0	False		nan	False		0
M_gthox_c	gthox_c	c	0	False		nan	False		0
M_gthrd_c	gthrd_c	c	0	False		nan	False		0
M_gtp_c	gtp_c	c	0	False		nan	False		0
M_gua_c	gua_c	c	0	False		nan	False		0
M_gudac_c	gudac_c	c	0	False		nan	False		0
M_gullac_c	gullac_c	c	0	False		nan	False		0
M_guln_c	guln_c	c	0	False		nan	False		0
M_h_c	h_c	c	0	False		nan	False		0
M_h2co3_c	h2co3_c	c	0	False		nan	False		0
M_h2o_c	h2o_c	c	0	False		nan	False		0
M_h2o2_c	h2o2_c	c	0	False		nan	False		0
M_hLkynr_c	hLkynr_c	c	0	False		nan	False		0
M_hco3_c	hco3_c	c	0	False		nan	False		0
M_hcoumarin_c	hcoumarin_c	c	0	False		nan	False		0
M_hcys__L_c	hcys__L_c	c	0	False		nan	False		0
M_hdca_c	hdca_c	c	0	False		nan	False		0
M_hdcea_c	hdcea_c	c	0	False		nan	False		0
M_hdcecrn_c	hdcecrn_c	c	0	False		nan	False		0
M_hdcoa_c	hdcoa_c	c	0	False		nan	False		0
M_hdd2coa_c	hdd2coa_c	c	0	False		nan	False		0
M_hdd2crn_c	hdd2crn_c	c	0	False		nan	False		0
M_hdeACP_c	hdeACP_c	c	0	False		nan	False		0
M_hestratriol_c	hestratriol_c	c	0	False		nan	False		0
M_hexc_c	hexc_c	c	0	False		nan	False		0
M_hexccoa_c	hexccoa_c	c	0	False		nan	False		0
M_hexccrn_c	hexccrn_c	c	0	False		nan	False		0
M_hgentis_c	hgentis_c	c	0	False		nan	False		0
M_his__L_c	his__L_c	c	0	False		nan	False		0
M_hista_c	hista_c	c	0	False		nan	False		0
M_hmbil_c	hmbil_c	c	0	False		nan	False		0
M_hmgcoa_c	hmgcoa_c	c	0	False		nan	False		0
M_hnifedipine_c	hnifedipine_c	c	0	False		nan	False		0
M_hom__L_c	hom__L_c	c	0	False		nan	False		0
M_homoval_c	homoval_c	c	0	False		nan	False		0
M_hpdca_c	hpdca_c	c	0	False		nan	False		0
M_hpdcacoa_c	hpdcacoa_c	c	0	False		nan	False		0
M_hpdcacrn_c	hpdcacrn_c	c	0	False		nan	False		0
M_hpyr_c	hpyr_c	c	0	False		nan	False		0
M_hretn_c	hretn_c	c	0	False		nan	False		0
M_htaxol_c	htaxol_c	c	0	False		nan	False		0
M_hxan_c	hxan_c	c	0	False		nan	False		0
M_hyptaur_c	hyptaur_c	c	0	False		nan	False		0
M_i_c	i_c	c	0	False		nan	False		0
M_icit_c	icit_c	c	0	False		nan	False		0
M_id3acald_c	id3acald_c	c	0	False		nan	False		0
M_idour_c	idour_c	c	0	False		nan	False		0
M_idp_c	idp_c	c	0	False		nan	False		0
M_ile__L_c	ile__L_c	c	0	False		nan	False		0
M_im4ac_c	im4ac_c	c	0	False		nan	False		0
M_im4act_c	im4act_c	c	0	False		nan	False		0
M_imp_c	imp_c	c	0	False		nan	False		0
M_ind3ac_c	ind3ac_c	c	0	False		nan	False		0
M_inost_c	inost_c	c	0	False		nan	False		0
M_ins_c	ins_c	c	0	False		nan	False		0
M_iodine_c	iodine_c	c	0	False		nan	False		0
M_ipdp_c	ipdp_c	c	0	False		nan	False		0
M_itp_c	itp_c	c	0	False		nan	False		0
M_k_c	k_c	c	0	False		nan	False		0
M_kdn_c	kdn_c	c	0	False		nan	False		0
M_kdnp_c	kdnp_c	c	0	False		nan	False		0
M_kynate_c	kynate_c	c	0	False		nan	False		0
M_l2n2m2mn_c	l2n2m2mn_c	c	0	False		nan	False		0
M_lac__D_c	lac__D_c	c	0	False		nan	False		0
M_lac__L_c	lac__L_c	c	0	False		nan	False		0
M_lald__D_c	lald__D_c	c	0	False		nan	False		0
M_lald__L_c	lald__L_c	c	0	False		nan	False		0
M_lanost_c	lanost_c	c	0	False		nan	False		0
M_lcts_c	lcts_c	c	0	False		nan	False		0
M_leu__L_c	leu__L_c	c	0	False		nan	False		0
M_leuktrA4_c	leuktrA4_c	c	0	False		nan	False		0
M_leuktrB4_c	leuktrB4_c	c	0	False		nan	False		0
M_leuktrC4_c	leuktrC4_c	c	0	False		nan	False		0
M_leuktrD4_c	leuktrD4_c	c	0	False		nan	False		0
M_leuktrE4_c	leuktrE4_c	c	0	False		nan	False		0
M_leuktrF4_c	leuktrF4_c	c	0	False		nan	False		0
M_lgnc_c	lgnc_c	c	0	False		nan	False		0
M_lgnccoa_c	lgnccoa_c	c	0	False		nan	False		0
M_lgnccrn_c	lgnccrn_c	c	0	False		nan	False		0
M_lgt__S_c	lgt__S_c	c	0	False		nan	False		0
M_limnen_c	limnen_c	c	0	False		nan	False		0
M_lipoate_c	lipoate_c	c	0	False		nan	False		0
M_lneldc_c	lneldc_c	c	0	False		nan	False		0
M_lneldcACP_c	lneldcACP_c	c	0	False		nan	False		0
M_lneldccoa_c	lneldccoa_c	c	0	False		nan	False		0
M_lneldccrn_c	lneldccrn_c	c	0	False		nan	False		0
M_lnlc_c	lnlc_c	c	0	False		nan	False		0
M_lnlcACP_c	lnlcACP_c	c	0	False		nan	False		0
M_lnlccoa_c	lnlccoa_c	c	0	False		nan	False		0
M_lnlccrn_c	lnlccrn_c	c	0	False		nan	False		0
M_lnlnca_c	lnlnca_c	c	0	False		nan	False		0
M_lnlncacoa_c	lnlncacoa_c	c	0	False		nan	False		0
M_lnlncacrn_c	lnlncacrn_c	c	0	False		nan	False		0
M_lnlncg_c	lnlncg_c	c	0	False		nan	False		0
M_lnlncgcoa_c	lnlncgcoa_c	c	0	False		nan	False		0
M_lnlncgcrn_c	lnlncgcrn_c	c	0	False		nan	False		0
M_lpchol_hs_c	lpchol_hs_c	c	0	False		nan	False		0
M_lum3_c	lum3_c	c	0	False		nan	False		0
M_lys__L_c	lys__L_c	c	0	False		nan	False		0
M_lyxnt_c	lyxnt_c	c	0	False		nan	False		0
M_m1mpdol_L_c	m1mpdol_L_c	c	0	False		nan	False		0
M_m1mpdol_U_c	m1mpdol_U_c	c	0	False		nan	False		0
M_m2mn_c	m2mn_c	c	0	False		nan	False		0
M_m2mpdol_L_c	m2mpdol_L_c	c	0	False		nan	False		0
M_m2mpdol_U_c	m2mpdol_U_c	c	0	False		nan	False		0
M_m3mpdol_L_c	m3mpdol_L_c	c	0	False		nan	False		0
M_m3mpdol_U_c	m3mpdol_U_c	c	0	False		nan	False		0
M_m4mpdol_L_c	m4mpdol_L_c	c	0	False		nan	False		0
M_m4mpdol_U_c	m4mpdol_U_c	c	0	False		nan	False		0
M_mag_hs_c	mag_hs_c	c	0	False		nan	False		0
M_mal__L_c	mal__L_c	c	0	False		nan	False		0
M_malACP_c	malACP_c	c	0	False		nan	False		0
M_malcoa_c	malcoa_c	c	0	False		nan	False		0
M_malt_c	malt_c	c	0	False		nan	False		0
M_malttr_c	malttr_c	c	0	False		nan	False		0
M_man_c	man_c	c	0	False		nan	False		0
M_man1p_c	man1p_c	c	0	False		nan	False		0
M_man6p_c	man6p_c	c	0	False		nan	False		0
M_melanin_c	melanin_c	c	0	False		nan	False		0
M_melatn_c	melatn_c	c	0	False		nan	False		0
M_meoh_c	meoh_c	c	0	False		nan	False		0
M_mepi_c	mepi_c	c	0	False		nan	False		0
M_mercplac_c	mercplac_c	c	0	False		nan	False		0
M_mercplaccys_c	mercplaccys_c	c	0	False		nan	False		0
M_mercppyr_c	mercppyr_c	c	0	False		nan	False		0
M_met__L_c	met__L_c	c	0	False		nan	False		0
M_methf_c	methf_c	c	0	False		nan	False		0
M_mhista_c	mhista_c	c	0	False		nan	False		0
M_mi13456p_c	mi13456p_c	c	0	False		nan	False		0
M_mi1345p_c	mi1345p_c	c	0	False		nan	False		0
M_mi1346p_c	mi1346p_c	c	0	False		nan	False		0
M_mi134p_c	mi134p_c	c	0	False		nan	False		0
M_mi13p_c	mi13p_c	c	0	False		nan	False		0
M_mi145p_c	mi145p_c	c	0	False		nan	False		0
M_mi14p_c	mi14p_c	c	0	False		nan	False		0
M_mi1p__D_c	mi1p__D_c	c	0	False		nan	False		0
M_mi3456p_c	mi3456p_c	c	0	False		nan	False		0
M_mi34p_c	mi34p_c	c	0	False		nan	False		0
M_mi3p__D_c	mi3p__D_c	c	0	False		nan	False		0
M_mi4p__D_c	mi4p__D_c	c	0	False		nan	False		0
M_micit_c	micit_c	c	0	False		nan	False		0
M_minohp_c	minohp_c	c	0	False		nan	False		0
M_mlthf_c	mlthf_c	c	0	False		nan	False		0
M_mma_c	mma_c	c	0	False		nan	False		0
M_mmcoa__S_c	mmcoa__S_c	c	0	False		nan	False		0
M_mn_c	mn_c	c	0	False		nan	False		0
M_mpdol_L_c	mpdol_L_c	c	0	False		nan	False		0
M_mpdol_U_c	mpdol_U_c	c	0	False		nan	False		0
M_msa_c	msa_c	c	0	False		nan	False		0
M_mthgxl_c	mthgxl_c	c	0	False		nan	False		0
M_myrsACP_c	myrsACP_c	c	0	False		nan	False		0
M_n2m2nm_c	n2m2nm_c	c	0	False		nan	False		0
M_n2m2nmn_c	n2m2nmn_c	c	0	False		nan	False		0
M_n4abutn_c	n4abutn_c	c	0	False		nan	False		0
M_na1_c	na1_c	c	0	False		nan	False		0
M_nac_c	nac_c	c	0	False		nan	False		0
M_nad_c	nad_c	c	0	False		nan	False		0
M_nadh_c	nadh_c	c	0	False		nan	False		0
M_nadp_c	nadp_c	c	0	False		nan	False		0
M_nadph_c	nadph_c	c	0	False		nan	False		0
M_naglc2p_L_c	naglc2p_L_c	c	0	False		nan	False		0
M_naglc2p_U_c	naglc2p_U_c	c	0	False		nan	False		0
M_ncam_c	ncam_c	c	0	False		nan	False		0
M_nformanth_c	nformanth_c	c	0	False		nan	False		0
M_nh4_c	nh4_c	c	0	False		nan	False		0
M_nicrns_c	nicrns_c	c	0	False		nan	False		0
M_nicrnt_c	nicrnt_c	c	0	False		nan	False		0
M_nifedipine_c	nifedipine_c	c	0	False		nan	False		0
M_nmn_c	nmn_c	c	0	False		nan	False		0
M_nmptrc_c	nmptrc_c	c	0	False		nan	False		0
M_nmthsrtn_c	nmthsrtn_c	c	0	False		nan	False		0
M_no_c	no_c	c	0	False		nan	False		0
M_normete__L_c	normete__L_c	c	0	False		nan	False		0
M_npthl_c	npthl_c	c	0	False		nan	False		0
M_nrpphr_c	nrpphr_c	c	0	False		nan	False		0
M_nrpphrsf_c	nrpphrsf_c	c	0	False		nan	False		0
M_nrvnc_c	nrvnc_c	c	0	False		nan	False		0
M_nrvnccoa_c	nrvnccoa_c	c	0	False		nan	False		0
M_nrvnccrn_c	nrvnccrn_c	c	0	False		nan	False		0
M_ntm2amep_c	ntm2amep_c	c	0	False		nan	False		0
M_nwharg_c	nwharg_c	c	0	False		nan	False		0
M_o2_c	o2_c	c	0	False		nan	False		0
M_o2s_c	o2s_c	c	0	False		nan	False		0
M_oaa_c	oaa_c	c	0	False		nan	False		0
M_oagd3_hs_c	oagd3_hs_c	c	0	False		nan	False		0
M_oagt3_hs_c	oagt3_hs_c	c	0	False		nan	False		0
M_occoa_c	occoa_c	c	0	False		nan	False		0
M_ocdca_c	ocdca_c	c	0	False		nan	False		0
M_ocdcaACP_c	ocdcaACP_c	c	0	False		nan	False		0
M_ocdcea_c	ocdcea_c	c	0	False		nan	False		0
M_ocdcya_c	ocdcya_c	c	0	False		nan	False		0
M_ocdcyaACP_c	ocdcyaACP_c	c	0	False		nan	False		0
M_octa_c	octa_c	c	0	False		nan	False		0
M_octeACP_c	octeACP_c	c	0	False		nan	False		0
M_od2coa_c	od2coa_c	c	0	False		nan	False		0
M_odecoa_c	odecoa_c	c	0	False		nan	False		0
M_odecrn_c	odecrn_c	c	0	False		nan	False		0
M_oh1_c	oh1_c	c	0	False		nan	False		0
M_omeprazole_c	omeprazole_c	c	0	False		nan	False		0
M_onpthl_c	onpthl_c	c	0	False		nan	False		0
M_oretn_c	oretn_c	c	0	False		nan	False		0
M_orn_c	orn_c	c	0	False		nan	False		0
M_orot_c	orot_c	c	0	False		nan	False		0
M_orot5p_c	orot5p_c	c	0	False		nan	False		0
M_oxa_c	oxa_c	c	0	False		nan	False		0
M_pa_hs_c	pa_hs_c	c	0	False		nan	False		0
M_pac_c	pac_c	c	0	False		nan	False		0
M_pacald_c	pacald_c	c	0	False		nan	False		0
M_paf_hs_c	paf_hs_c	c	0	False		nan	False		0
M_pail345p_hs_c	pail345p_hs_c	c	0	False		nan	False		0
M_pail34p_hs_c	pail34p_hs_c	c	0	False		nan	False		0
M_pail35p_hs_c	pail35p_hs_c	c	0	False		nan	False		0
M_pail3p_hs_c	pail3p_hs_c	c	0	False		nan	False		0
M_pail45p_hs_c	pail45p_hs_c	c	0	False		nan	False		0
M_pail4p_hs_c	pail4p_hs_c	c	0	False		nan	False		0
M_pail5p_hs_c	pail5p_hs_c	c	0	False		nan	False		0
M_pail_hs_c	pail_hs_c	c	0	False		nan	False		0
M_palmACP_c	palmACP_c	c	0	False		nan	False		0
M_pan4p_c	pan4p_c	c	0	False		nan	False		0
M_pap_c	pap_c	c	0	False		nan	False		0
M_paps_c	paps_c	c	0	False		nan	False		0
M_pchol_hs_c	pchol_hs_c	c	0	False		nan	False		0
M_pcollg5hlys_c	pcollg5hlys_c	c	0	False		nan	False		0
M_pcollglys_c	pcollglys_c	c	0	False		nan	False		0
M_pcreat_c	pcreat_c	c	0	False		nan	False		0
M_pcrn_c	pcrn_c	c	0	False		nan	False		0
M_pd3_c	pd3_c	c	0	False		nan	False		0
M_pdx5p_c	pdx5p_c	c	0	False		nan	False		0
M_pe_hs_c	pe_hs_c	c	0	False		nan	False		0
M_peamn_c	peamn_c	c	0	False		nan	False		0
M_pep_c	pep_c	c	0	False		nan	False		0
M_peracd_c	peracd_c	c	0	False		nan	False		0
M_perillyl_c	perillyl_c	c	0	False		nan	False		0
M_pglyc_hs_c	pglyc_hs_c	c	0	False		nan	False		0
M_pgp_hs_c	pgp_hs_c	c	0	False		nan	False		0
M_phaccoa_c	phaccoa_c	c	0	False		nan	False		0
M_phe__L_c	phe__L_c	c	0	False		nan	False		0
M_pheacgln_c	pheacgln_c	c	0	False		nan	False		0
M_pheme_c	pheme_c	c	0	False		nan	False		0
M_phom_c	phom_c	c	0	False		nan	False		0
M_phpyr_c	phpyr_c	c	0	False		nan	False		0
M_phyQ_c	phyQ_c	c	0	False		nan	False		0
M_phyt_c	phyt_c	c	0	False		nan	False		0
M_phytcoa_c	phytcoa_c	c	0	False		nan	False		0
M_pi_c	pi_c	c	0	False		nan	False		0
M_pmtcoa_c	pmtcoa_c	c	0	False		nan	False		0
M_pmtcrn_c	pmtcrn_c	c	0	False		nan	False		0
M_pnto__R_c	pnto__R_c	c	0	False		nan	False		0
M_ppa_c	ppa_c	c	0	False		nan	False		0
M_ppbng_c	ppbng_c	c	0	False		nan	False		0
M_ppcoa_c	ppcoa_c	c	0	False		nan	False		0
M_ppi_c	ppi_c	c	0	False		nan	False		0
M_ppmi12346p_c	ppmi12346p_c	c	0	False		nan	False		0
M_ppmi1346p_c	ppmi1346p_c	c	0	False		nan	False		0
M_pppg9_c	pppg9_c	c	0	False		nan	False		0
M_pppi_c	pppi_c	c	0	False		nan	False		0
M_pram_c	pram_c	c	0	False		nan	False		0
M_prgnlone_c	prgnlone_c	c	0	False		nan	False		0
M_prgnlones_c	prgnlones_c	c	0	False		nan	False		0
M_prgstrn_c	prgstrn_c	c	0	False		nan	False		0
M_prist_c	prist_c	c	0	False		nan	False		0
M_pristanal_c	pristanal_c	c	0	False		nan	False		0
M_pristcoa_c	pristcoa_c	c	0	False		nan	False		0
M_pro__D_c	pro__D_c	c	0	False		nan	False		0
M_pro__L_c	pro__L_c	c	0	False		nan	False		0
M_prostg1_c	prostg1_c	c	0	False		nan	False		0
M_prostgd2_c	prostgd2_c	c	0	False		nan	False		0
M_prostge1_c	prostge1_c	c	0	False		nan	False		0
M_prostge2_c	prostge2_c	c	0	False		nan	False		0
M_prostgf2_c	prostgf2_c	c	0	False		nan	False		0
M_prostgh2_c	prostgh2_c	c	0	False		nan	False		0
M_prostgi2_c	prostgi2_c	c	0	False		nan	False		0
M_prpp_c	prpp_c	c	0	False		nan	False		0
M_ps_hs_c	ps_hs_c	c	0	False		nan	False		0
M_pser__L_c	pser__L_c	c	0	False		nan	False		0
M_ptdca_c	ptdca_c	c	0	False		nan	False		0
M_ptdcacoa_c	ptdcacoa_c	c	0	False		nan	False		0
M_ptdcacrn_c	ptdcacrn_c	c	0	False		nan	False		0
M_ptrc_c	ptrc_c	c	0	False		nan	False		0
M_ptth_c	ptth_c	c	0	False		nan	False		0
M_pyam5p_c	pyam5p_c	c	0	False		nan	False		0
M_pydam_c	pydam_c	c	0	False		nan	False		0
M_pydx_c	pydx_c	c	0	False		nan	False		0
